txn_id,thread_id,latency_ms,retries
1604,NoSQL-STM-thread-1604,26669.16513442993,0
1598,NoSQL-STM-thread-1598,26672.29914665222,0
309,NoSQL-STM-thread-309,27126.35040283203,0
1856,NoSQL-STM-thread-1856,26559.40318107605,0
310,NoSQL-STM-thread-310,27127.40421295166,0
1952,NoSQL-STM-thread-1952,26521.409511566162,0
254,NoSQL-STM-thread-254,27209.537506103516,0
319,NoSQL-STM-thread-319,27193.652868270874,0
322,NoSQL-STM-thread-322,27192.872047424316,0
321,NoSQL-STM-thread-321,27217.067003250122,0
1960,NoSQL-STM-thread-1960,26613.7535572052,0
340,NoSQL-STM-thread-340,27215.500593185425,0
263,NoSQL-STM-thread-263,28122.015953063965,0
1254,NoSQL-STM-thread-1254,27817.99340248108,0
338,NoSQL-STM-thread-338,28106.123447418213,0
315,NoSQL-STM-thread-315,28114.206552505493,0
765,NoSQL-STM-thread-765,27988.37113380432,0
599,NoSQL-STM-thread-599,28038.85793685913,0
210,NoSQL-STM-thread-210,28142.486810684204,0
1607,NoSQL-STM-thread-1607,27660.167455673218,0
313,NoSQL-STM-thread-313,28116.387367248535,0
279,NoSQL-STM-thread-279,28126.31607055664,0
1029,NoSQL-STM-thread-1029,27908.135175704956,0
100,NoSQL-STM-thread-100,28221.643209457397,0
316,NoSQL-STM-thread-316,28162.73808479309,0
1810,NoSQL-STM-thread-1810,27634.573698043823,0
1797,NoSQL-STM-thread-1797,27640.99097251892,0
276,NoSQL-STM-thread-276,28198.1303691864,0
422,NoSQL-STM-thread-422,28161.15665435791,0
506,NoSQL-STM-thread-506,29073.362350463867,0
212,NoSQL-STM-thread-212,29150.25544166565,0
1894,NoSQL-STM-thread-1894,28543.614625930786,0
374,NoSQL-STM-thread-374,29109.588623046875,0
489,NoSQL-STM-thread-489,29083.372831344604,0
481,NoSQL-STM-thread-481,29086.731672286987,0
495,NoSQL-STM-thread-495,29083.157062530518,0
436,NoSQL-STM-thread-436,29099.55859184265,0
150,NoSQL-STM-thread-150,29177.05464363098,0
645,NoSQL-STM-thread-645,29045.240879058838,0
171,NoSQL-STM-thread-171,29170.9566116333,0
471,NoSQL-STM-thread-471,29091.777086257935,0
440,NoSQL-STM-thread-440,29100.749254226685,0
568,NoSQL-STM-thread-568,29069.80609893799,0
433,NoSQL-STM-thread-433,29130.16963005066,0
541,NoSQL-STM-thread-541,29122.45512008667,0
566,NoSQL-STM-thread-566,29117.25378036499,0
191,NoSQL-STM-thread-191,29214.99228477478,0
1403,NoSQL-STM-thread-1403,28836.621046066284,0
1578,NoSQL-STM-thread-1578,28741.04905128479,0
467,NoSQL-STM-thread-467,29146.40498161316,0
468,NoSQL-STM-thread-468,29147.027254104614,0
335,NoSQL-STM-thread-335,29182.135343551636,0
1457,NoSQL-STM-thread-1457,29737.104892730713,0
620,NoSQL-STM-thread-620,30025.677919387817,0
1723,NoSQL-STM-thread-1723,29601.091146469116,0
114,NoSQL-STM-thread-114,30164.44444656372,0
1928,NoSQL-STM-thread-1928,29514.95862007141,0
524,NoSQL-STM-thread-524,30055.595874786377,0
626,NoSQL-STM-thread-626,30029.799222946167,0
617,NoSQL-STM-thread-617,30032.912969589233,0
558,NoSQL-STM-thread-558,30053.104162216187,0
539,NoSQL-STM-thread-539,30057.26194381714,0
1886,NoSQL-STM-thread-1886,29628.804206848145,0
658,NoSQL-STM-thread-658,30118.239879608154,0
1843,NoSQL-STM-thread-1843,29649.66869354248,0
653,NoSQL-STM-thread-653,30123.88825416565,0
642,NoSQL-STM-thread-642,30128.47113609314,0
639,NoSQL-STM-thread-639,30131.33454322815,0
391,NoSQL-STM-thread-391,31065.602779388428,0
1167,NoSQL-STM-thread-1167,30823.914527893066,0
755,NoSQL-STM-thread-755,30964.50924873352,0
84,NoSQL-STM-thread-84,31171.597242355347,0
1919,NoSQL-STM-thread-1919,30496.021270751953,0
1677,NoSQL-STM-thread-1677,30605.497360229492,0
1645,NoSQL-STM-thread-1645,30625.176429748535,0
718,NoSQL-STM-thread-718,31016.98112487793,0
132,NoSQL-STM-thread-132,31182.8715801239,0
672,NoSQL-STM-thread-672,31038.519620895386,0
532,NoSQL-STM-thread-532,31091.613054275513,0
320,NoSQL-STM-thread-320,31151.304483413696,0
632,NoSQL-STM-thread-632,31067.820072174072,0
733,NoSQL-STM-thread-733,31037.076711654663,0
640,NoSQL-STM-thread-640,31091.618537902832,0
1385,NoSQL-STM-thread-1385,31764.191389083862,0
